living place,home idenitfier,geographic area,geographic region,correlative,self represented municipalities,strata,municipality idenitfier,self-reporesented municipality,northzone,department code,municipality code,canton code,monthly per capita
Vivienda en muestra,271279.0,Urbano,5.0,3878.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,246.25
Vivienda en muestra,272320.0,Urbano,5.0,3878.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,134.79
Vivienda en muestra,271664.0,Urbano,5.0,3878.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,136.11
Vivienda en muestra,270662.0,Urbano,5.0,3878.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,148.67
Vivienda en muestra,271323.0,Urbano,5.0,3878.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,201.31
Vivienda en muestra,272691.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,367.0
Vivienda en muestra,274383.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,203.83
Vivienda en muestra,273843.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,88.33
Vivienda en muestra,274175.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,54.0
Vivienda en muestra,274033.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,144.44
Vivienda en muestra,273139.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,248.93
Vivienda en muestra,273221.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,108.33
Vivienda en muestra,272709.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,11.25
Vivienda en muestra,273713.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,0.0
Vivienda en muestra,273619.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,205.63
Vivienda en muestra,273577.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,166.1
Vivienda en muestra,274593.0,Urbano,5.0,3909.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,175.0
Vivienda en muestra,264103.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,709.17
Vivienda en muestra,263999.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,699.81
Vivienda en muestra,262911.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,254.17
Vivienda en muestra,263363.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,67.5
Vivienda en muestra,262909.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1216.04
Vivienda en muestra,264021.0,Urbano,5.0,3911.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,475.0
Vivienda en muestra,265318.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,558.34
Vivienda en muestra,265760.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,366.67
Vivienda en muestra,266188.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,175.0
Vivienda en muestra,264637.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,576.67
Vivienda en muestra,265648.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,487.0
Vivienda en muestra,264806.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,126.56
Vivienda en muestra,266141.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,348.97
Vivienda en muestra,265098.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,600.0
Vivienda en muestra,265769.0,Urbano,5.0,3925.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,804.17
Vivienda en muestra,256571.0,Urbano,5.0,3933.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1240.0
Vivienda en muestra,255418.0,Urbano,5.0,3933.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,368.75
Vivienda en muestra,257104.0,Urbano,5.0,3933.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,632.29
Vivienda en muestra,266425.0,Urbano,5.0,3933.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,545.0
Vivienda en muestra,264665.0,Urbano,5.0,3935.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1100.0
Vivienda en muestra,265428.0,Urbano,5.0,3935.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,500.0
Vivienda en muestra,265249.0,Urbano,5.0,3935.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,308.33
Vivienda en muestra,266004.0,Urbano,5.0,3935.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1123.61
Vivienda en muestra,265523.0,Urbano,5.0,3935.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,185.38
Vivienda en muestra,266637.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,500.0
Vivienda en muestra,266954.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,338.5
Vivienda en muestra,267981.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,397.22
Vivienda en muestra,267602.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,533.33
Vivienda en muestra,267681.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1686.11
Vivienda en muestra,267556.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,575.0
Vivienda en muestra,267838.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1525.0
Vivienda en muestra,266820.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,175.0
Vivienda en muestra,268194.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,194.14
Vivienda en muestra,268056.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,262.5
Vivienda en muestra,268157.0,Urbano,5.0,3961.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,1788.34
Vivienda en muestra,269886.0,Urbano,5.0,3965.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,593.89
Vivienda en muestra,269802.0,Urbano,5.0,3965.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,402.63
Vivienda en muestra,269001.0,Urbano,5.0,3965.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,285.0
Vivienda en muestra,269977.0,Urbano,5.0,3965.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,613.89
Vivienda en muestra,269164.0,Urbano,5.0,3965.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,488.75
Vivienda en muestra,257314.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,400.0
Vivienda en muestra,258546.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,366.67
Vivienda en muestra,258937.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,550.0
Vivienda en muestra,257450.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,340.83
Vivienda en muestra,257176.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,116.67
Vivienda en muestra,258333.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,750.0
Vivienda en muestra,257591.0,Urbano,5.0,3975.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,912.78
Vivienda en muestra,256000.0,Urbano,5.0,3976.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,380.0
Vivienda en muestra,256958.0,Urbano,5.0,3976.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,97.5
Vivienda en muestra,257090.0,Urbano,5.0,3976.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,208.33
Vivienda en muestra,256650.0,Urbano,5.0,3976.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,550.0
Vivienda en muestra,266925.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,431.67
Vivienda en muestra,267018.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,931.25
Vivienda en muestra,267070.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,457.22
Vivienda en muestra,267358.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,300.0
Vivienda en muestra,267224.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,936.67
Vivienda en muestra,267961.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,437.5
Vivienda en muestra,268247.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,400.0
Vivienda en muestra,266770.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,465.84
Vivienda en muestra,268174.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,625.0
Vivienda en muestra,267606.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,337.5
Vivienda en muestra,267819.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,433.33
Vivienda en muestra,266572.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,575.0
Vivienda en muestra,268471.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,500.0
Vivienda en muestra,268472.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,167.92
Vivienda en muestra,268473.0,Urbano,5.0,3980.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,625.0
Vivienda en muestra,272052.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,267.23
Vivienda extra,272428.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,175.0
Vivienda en muestra,271815.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,159.79
Vivienda en muestra,271761.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,91.5
Vivienda en muestra,272291.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,246.13
Vivienda en muestra,272386.0,Urbano,5.0,3987.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,313.44
Vivienda en muestra,269867.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,477.09
Vivienda en muestra,269573.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,374.72
Vivienda en muestra,270073.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,419.33
Vivienda en muestra,268806.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,105.0
Vivienda en muestra,268830.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,336.67
Vivienda extra,270585.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,292.34
Vivienda en muestra,269306.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,362.93
Vivienda en muestra,270507.0,Urbano,5.0,4003.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,0.0,567.78
Vivienda en muestra,266901.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,175.0
Vivienda en muestra,266758.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,379.17
Vivienda en muestra,267942.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,167.0
Vivienda en muestra,267345.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,120.83
Vivienda en muestra,267412.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,77.92
Vivienda en muestra,267060.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,188.68
Vivienda en muestra,267148.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,138.67
Vivienda en muestra,266778.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,202.42
Vivienda en muestra,268004.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,311.46
Vivienda en muestra,266862.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,13.67
Vivienda en muestra,267526.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,156.4
Vivienda en muestra,267816.0,Rural,5.0,4030.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,4.0,148.34
Vivienda en muestra,252169.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,341.33
Vivienda en muestra,253419.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,600.56
Vivienda en muestra,252826.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,512.5
Vivienda en muestra,252894.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,131.77
Vivienda en muestra,251848.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,181.0
Vivienda en muestra,252077.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,162.5
Vivienda en muestra,252139.0,Rural,5.0,4033.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,5.0,40.0
Vivienda en muestra,259826.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,35.59
Vivienda en muestra,259684.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,126.11
Vivienda en muestra,260004.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,148.07
Vivienda en muestra,259404.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,184.59
Vivienda en muestra,260367.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,143.11
Vivienda en muestra,260451.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,92.33
Vivienda extra,268301.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,70.0
Vivienda en muestra,260739.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,192.0
Vivienda en muestra,260823.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,190.67
Vivienda en muestra,259781.0,Urbano,5.0,4035.0,11.0,5111.0,Santa Tecla,1.0,0.0,La Libertad,11.0,6.0,166.11
Vivienda en muestra,272982.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,80.42
Vivienda en muestra,273821.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,109.4
Vivienda en muestra,273379.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,199.4
Vivienda en muestra,273202.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,184.79
Vivienda en muestra,273983.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,1125.0
Vivienda en muestra,274078.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,130.0
Vivienda en muestra,273222.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,196.36
Vivienda extra,274541.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,78.06
Vivienda en muestra,273442.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,213.13
Vivienda en muestra,273007.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,116.15
Vivienda en muestra,272961.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,489.58
Vivienda en muestra,274195.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,319.69
Vivienda en muestra,273868.0,Rural,5.0,4044.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,8.0,134.58
Vivienda en muestra,261922.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,28.42
Vivienda en muestra,261062.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,16.97
Vivienda en muestra,262410.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,161.88
Vivienda en muestra,261526.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,128.28
Vivienda en muestra,261786.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,78.0
Vivienda en muestra,261868.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,51.99
Vivienda en muestra,261177.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,23.17
Vivienda en muestra,260931.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,153.5
Vivienda en muestra,261290.0,Rural,5.0,4052.0,11.0,5110.0,Santa Tecla,1.0,0.0,La Libertad,11.0,13.0,113.84
Vivienda en muestra,255126.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,201.67
Vivienda en muestra,254321.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,70.56
Vivienda en muestra,253608.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,397.59
Vivienda en muestra,254796.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,145.0
Vivienda en muestra,254073.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,252.17
Vivienda en muestra,254549.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,366.67
Vivienda en muestra,255233.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,98.22
Vivienda en muestra,255333.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,5.0
Vivienda en muestra,255124.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,369.64
Vivienda en muestra,262774.0,Urbano,5.0,4676.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,234.11
Vivienda en muestra,252974.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,260.47
Vivienda en muestra,253015.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,900.0
Vivienda en muestra,253397.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,198.33
Vivienda en muestra,253464.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,226.67
Vivienda en muestra,252328.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,139.44
Vivienda en muestra,252754.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,183.13
Vivienda en muestra,252428.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,319.79
Vivienda en muestra,252486.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,267.71
Vivienda en muestra,252554.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,466.67
Vivienda en muestra,253313.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,513.34
Vivienda en muestra,252172.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,714.28
Vivienda en muestra,253413.0,Urbano,5.0,4688.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,65.0
Vivienda en muestra,252107.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,347.78
Vivienda en muestra,252014.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,300.0
Vivienda en muestra,252416.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,196.67
Vivienda en muestra,252653.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,30.0
Vivienda en muestra,252583.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,141.67
Vivienda en muestra,252315.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,225.94
Vivienda en muestra,253168.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,449.17
Vivienda en muestra,252529.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,170.14
Vivienda en muestra,252955.0,Urbano,5.0,4709.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,124.63
Vivienda en muestra,261041.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,130.0
Vivienda en muestra,261992.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,239.67
Vivienda en muestra,260992.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,100.0
Vivienda en muestra,261606.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,454.17
Vivienda en muestra,262595.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,203.33
Vivienda en muestra,261390.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,110.42
Vivienda en muestra,261474.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,76.67
Vivienda en muestra,261517.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,213.89
Vivienda en muestra,261115.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,342.0
Vivienda en muestra,268470.0,Urbano,5.0,4711.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,144.44
Vivienda en muestra,274154.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,106.67
Vivienda en muestra,274003.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,186.4
Vivienda en muestra,273980.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,425.0
Vivienda en muestra,272679.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,95.58
Vivienda en muestra,273915.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,117.5
Vivienda en muestra,272585.0,Urbano,5.0,4722.0,2.0,6021.0,Apopa,1.0,0.0,San Salvador,2.0,0.0,617.5
